Sale_ID,Region,Cookie_Variety,Total_Boxes_Purchased,Sales_Amount,Sale_Date,Customer_ID,Age_Group,Gender,Household_Income,Family_Size,Customer_City,Customer_State,Price_Per_Box,Loyalty_Program_Participation,Preferred_Sales_Channel,Preferred_Payment_Method,Satisfaction_Rating,Troop_ID,Troop_Size,Troop_Leader_Name,Channel_Type,Temperature,Weather_Conditions
2819,Northeast,Thin Mints,3,18,4/16/2024,1371,18-25,Female,$100-150k,6,Wilkes-Barre, PA,6,Yes,Booth,Mobile Payment,5,30130,18,Emilia,Booth,66,Cloudy
2820,Northeast,Thin Mints,3,18,5/23/2024,1400,26-35,Male,$100-150k,5,Brooklyn, NY,6,No,Booth,Credit Card,4,2524,13,Teyana,Door-to-Door,54,Rainy
2821,Southeast,Do-si-dos,1,6,2/11/2024,1075,46-55,Male,<$50k,5,Morrisville, NC,6,Yes,Door-to-Door,Credit Card,3,407,16,Eleanor,Booth,54,Sunny
2822,West,Thin Mints,9,54,5/5/2024,1370,18-25,Female,$50-100k,3,Henderson, NV,6,Yes,Online,Cash,4,79,20,Abigail,Door-to-Door,69,Sunny
2823,Northeast,Tagalongs,7,42,5/15/2024,1358,26-35,Male,$150-200k,3,Hoboken, NJ,6,Yes,Online,Mobile Payment,5,12019,17,Layla,Booth,51,Cloudy
2824,Northeast,Adventurefuls,4,24,9/18/2024,1042,26-35,Male,$100-150k,6,New York, NY,6,Yes,Door-to-Door,Mobile Payment,5,3990,12,Kennedy,Booth,53,Cloudy
2825,West,Tagalongs,3,18,3/7/2024,1167,26-35,Male,$100-150k,3,Portland, OR,6,Yes,Door-to-Door,Credit Card,2,10457,8,Eliana,Door-to-Door,68,Sunny
2826,South,Tagalongs,4,24,1/22/2024,1375,36-45,Male,$50-100k,2,Falls Church, VA,6,No,Booth,Mobile Payment,2,4211,14,Lily,Booth,57,Cloudy
2827,Southeast,Samoas,4,24,6/15/2024,1336,18-25,Female,$100-150k,2,St. Augustine, FL,6,Yes,Booth,Cash,2,53021,12,Autumn,Online,62,Sunny
2828,South,Thin Mints,4,24,3/9/2024,1489,36-45,Female,<$50k,4,Falls Church, VA,6,No,Booth,Credit Card,2,4211,14,Lily,Booth,52,Rainy
2829,Southeast,Girl Scout S'mores,8,48,2/28/2024,1090,46-55,Male,$100-150k,3,Charlotte, NC,6,No,Booth,Cash,3,41,11,Alexis,Online,57,Sunny
2830,Southeast,Thin Mints,10,60,10/21/2024,1472,18-25,Male,$100-150k,2,Mount Holly, NC,6,Yes,Online,Credit Card,2,13400,8,Penelope,Online,67,Sunny
2831,Southeast,Toffee-tastic,1,6,5/24/2024,1152,18-25,Female,$100-150k,2,Morrisville, NC,6,No,Online,Cash,1,407,16,Eleanor,Online,54,Rainy
2832,Northeast,Samoas,2,12,3/12/2024,1277,18-25,Female,$100-150k,4,Albany, NY,6,No,Door-to-Door,Credit Card,5,1188,15,Amber,Door-to-Door,52,Sunny
2833,Northeast,Tagalongs,2,12,8/27/2024,1215,36-45,Male,$100-150k,6,Wethersfield, CT,6,No,Online,Cash,4,10288,13,Delilah,Booth,51,Rainy
2834,Northeast,Do-si-dos,4,24,6/19/2024,1104,18-25,Female,$50-100k,6,Wilkes-Barre, PA,6,No,Door-to-Door,Credit Card,2,30130,18,Emilia,Online,57,Rainy
2835,Southeast,Samoas,8,48,7/31/2024,1011,26-35,Male,$100-150k,2,Doral, FL,6,Yes,Door-to-Door,Credit Card,5,2405,10,Madison,Door-to-Door,66,Rainy
2836,South,Trefoils,9,54,9/2/2024,1203,46-55,Male,$100-150k,2,Memphis, TN,6,No,Door-to-Door,Mobile Payment,3,10543,11,Violet,Booth,53,Cloudy
2837,Southeast,Tagalongs,10,60,6/12/2024,1013,26-35,Male,<$50k,2,Miami, FL,6,Yes,Booth,Cash,3,2417,10,Ruby,Door-to-Door,59,Rainy
2838,Northeast,Thin Mints,8,48,8/15/2024,1034,18-25,Male,$50-100k,3,Hartford, CT,6,No,Door-to-Door,Mobile Payment,1,10057,18,Aria,Booth,61,Cloudy
2839,Northeast,Samoas,1,6,6/25/2024,1277,18-25,Female,$100-150k,4,Albany, NY,6,No,Door-to-Door,Credit Card,1,1188,15,Amber,Booth,61,Sunny
2840,Southeast,Trefoils,7,42,6/21/2024,1350,36-45,Female,$100-150k,6,East Point, GA,6,Yes,Booth,Credit Card,2,30344,19,Zoe,Booth,66,Rainy
2841,Midwest,Lemon-Ups,1,6,3/20/2024,1295,18-25,Male,$150-200k,6,Dublin, OH,6,Yes,Online,Mobile Payment,3,6086,9,Sophia,Door-to-Door,51,Rainy
2842,Northeast,Trefoils,2,12,4/23/2024,1154,18-25,Male,<$50k,3,Albany, NY,6,No,Online,Credit Card,5,1188,15,Amber,Door-to-Door,59,Rainy
2843,Southeast,Tagalongs,10,60,5/11/2024,1493,36-45,Male,$100-150k,6,Raleigh, NC,6,No,Online,Cash,5,1048,16,Josephine,Booth,63,Rainy
2844,Northeast,Samoas,3,18,3/30/2024,1469,46-55,Female,$100-150k,4,Colonie, NY,6,No,Door-to-Door,Credit Card,2,1014,15,Chloe,Door-to-Door,61,Cloudy
2845,Southeast,Tagalongs,2,12,4/28/2024,1448,46-55,Female,$150-200k,6,Callahan, FL,6,No,Online,Credit Card,4,63013,9,De'ana,Online,66,Sunny
2846,Southeast,Lemon-Ups,5,30,3/20/2024,1150,18-25,Female,<$50k,3,Pineville, NC,6,No,Booth,Cash,3,2674,9,Piper,Booth,70,Rainy
2847,South,Do-si-dos,6,36,4/3/2024,1089,36-45,Male,$50-100k,6,Moore, OK,6,Yes,Booth,Cash,5,3637,9,Audrey,Door-to-Door,61,Sunny
2848,Northeast,Tagalongs,1,6,6/5/2024,1130,18-25,Male,<$50k,5,Albany, NY,6,Yes,Door-to-Door,Cash,5,1188,15,Amber,Door-to-Door,50,Cloudy
2849,Southeast,Samoas,8,48,2/16/2024,1284,36-45,Male,$100-150k,5,Cary, NC,6,No,Booth,Credit Card,4,00031,16,Shatasia,Booth,69,Cloudy
2850,Southeast,Tagalongs,2,12,5/1/2024,1390,26-35,Male,$150-200k,3,Apex, NC,6,No,Online,Mobile Payment,4,02584,16,Naima,Booth,58,Rainy
2851,Northeast,Samoas,1,6,5/13/2024,1043,46-55,Female,$50-100k,2,Wilkes-Barre, PA,6,No,Online,Credit Card,2,30130,18,Emilia,Door-to-Door,56,Cloudy
2852,South,Samoas,3,18,9/30/2024,1261,18-25,Male,$100-150k,2,Arlington, VA,6,Yes,Online,Credit Card,4,60031,14,Essence,Online,50,Rainy
2853,South,Tagalongs,4,24,2/8/2024,1313,26-35,Female,$100-150k,3,Alexandria, VA,6,Yes,Booth,Credit Card,1,1330,14,Ayanna,Door-to-Door,59,Sunny
2854,Northeast,Girl Scout S'mores,4,24,4/10/2024,1092,46-55,Female,<$50k,2,Secaucus, NJ,6,No,Booth,Credit Card,2,10289,17,Ivy,Online,57,Sunny
2855,West,Thin Mints,10,60,1/1/2024,1452,26-35,Female,<$50k,2,Paradise, NV,6,Yes,Booth,Mobile Payment,3,396,20,Leah,Online,51,Sunny
2856,Northeast,Samoas,10,60,9/30/2024,1229,36-45,Male,$150-200k,3,New Britain, CT,6,Yes,Door-to-Door,Credit Card,3,66731,16,Brianna,Online,67,Rainy
2857,West,Samoas,7,42,7/31/2024,1317,26-35,Female,<$50k,2,Milwaukie, OR,6,No,Online,Cash,3,11886,8,Alice,Online,60,Rainy
2858,South,Thin Mints,5,30,3/20/2024,1135,18-25,Male,$150-200k,5,Alexandria, VA,6,Yes,Online,Credit Card,4,1330,14,Ayanna,Online,69,Sunny
2859,Northeast,Toast-Yay!,10,60,3/9/2024,1221,26-35,Female,$50-100k,4,Staten Island, NY,6,No,Door-to-Door,Credit Card,3,75312,12,Reagan,Door-to-Door,52,Sunny
2860,Northeast,Girl Scout S'mores,6,36,8/15/2024,1080,46-55,Female,$100-150k,4,Albany, NY,6,Yes,Booth,Cash,5,1188,15,Amber,Booth,56,Cloudy
2861,Northeast,Toffee-tastic,10,60,8/5/2024,1221,26-35,Female,$50-100k,4,Staten Island, NY,6,No,Booth,Mobile Payment,5,75312,12,Reagan,Online,58,Cloudy
2862,West,Thin Mints,5,30,8/1/2024,1005,26-35,Male,$50-100k,6,Phoenix, AZ,6,No,Door-to-Door,Mobile Payment,4,3227,13,Mila,Booth,57,Rainy
2863,Northeast,Tagalongs,3,18,6/3/2024,1407,46-55,Male,$150-200k,4,Bayonne, NJ,6,No,Online,Cash,1,12052,17,Annie,Door-to-Door,68,Sunny
2864,South,Tagalongs,9,54,8/23/2024,1391,18-25,Male,$100-150k,5,Choctaw, OK,6,Yes,Booth,Mobile Payment,1,371,10,Mecca,Booth,53,Cloudy
2865,Northeast,Samoas,1,6,7/1/2024,1486,36-45,Male,$150-200k,3,Brooklyn, NY,6,Yes,Door-to-Door,Cash,1,2524,14,Teyana,Booth,55,Rainy
2866,South,Samoas,2,12,8/18/2024,1196,18-25,Male,<$50k,4,Dallas, TX,6,No,Booth,Mobile Payment,5,3352,8,Emily,Booth,59,Sunny
2867,Northeast,Thin Mints,6,36,8/14/2024,1218,26-35,Female,<$50k,4,Union City, NJ,6,Yes,Online,Credit Card,5,12201,17,Brooklyn,Online,59,Sunny
2868,Northeast,Samoas,4,24,9/15/2024,1320,26-35,Male,$50-100k,5,Dunmore, PA,6,No,Online,Mobile Payment,4,50062,18,Grace,Door-to-Door,57,Sunny
2869,South,Tagalongs,7,42,8/16/2024,1050,18-25,Male,$100-150k,5,Memphis, TN,6,Yes,Door-to-Door,Credit Card,2,10543,11,Violet,Booth,54,Rainy
2870,West,Thin Mints,2,12,4/3/2024,1160,18-25,Male,$100-150k,3,Los Angeles, CA,6,Yes,Door-to-Door,Cash,3,7835,11,Hazel,Online,54,Sunny
2871,Southeast,Tagalongs,6,36,3/20/2024,1155,26-35,Female,$150-200k,3,Milton, GA,6,No,Door-to-Door,Mobile Payment,1,18529,8,Claire,Door-to-Door,63,Cloudy
2872,Southeast,Trefoils,6,36,4/5/2024,1165,36-45,Female,$100-150k,3,Apex, NC,6,Yes,Online,Credit Card,5,02584,16,Naima,Booth,50,Sunny
2873,Southeast,Lemonades,4,24,7/13/2024,1326,26-35,Male,<$50k,6,Alpharetta, GA,6,No,Booth,Cash,2,20626,8,Nia,Door-to-Door,67,Rainy
2874,Northeast,Thin Mints,5,30,5/13/2024,1189,18-25,Female,$100-150k,2,Pittston, PA,6,No,Booth,Mobile Payment,5,3088,18,Daisy,Booth,60,Cloudy
2875,West,Lemon-Ups,3,18,6/17/2024,1247,18-25,Female,$150-200k,6,Portland, OR,6,Yes,Booth,Cash,1,10457,8,Eliana,Online,70,Cloudy
2876,Northeast,Do-si-dos,6,36,9/14/2024,1308,46-55,Female,$150-200k,3,Washington, DC,6,No,Booth,Credit Card,3,2612,14,Arabella,Online,53,Rainy
2877,West,Thin Mints,8,48,2/15/2024,1377,26-35,Female,$100-150k,6,Milwaukie, OR,6,No,Door-to-Door,Credit Card,3,11886,8,Alice,Booth,68,Rainy
2878,West,Do-si-dos,10,60,2/14/2024,1146,18-25,Male,$50-100k,4,Milwaukie, OR,6,No,Door-to-Door,Cash,2,11886,8,Alice,Door-to-Door,68,Sunny
2879,Northeast,Lemonades,9,54,7/10/2024,1374,46-55,Female,$50-100k,6,Bronx, NY,6,Yes,Online,Credit Card,3,1236,8,Sydney,Online,58,Cloudy
2880,South,Samoas,2,12,4/28/2024,1346,18-25,Male,$150-200k,6,Falls Church, VA,6,No,Booth,Credit Card,3,4211,14,Lily,Online,58,Cloudy
2881,Northeast,Samoas,8,48,3/23/2024,1451,18-25,Female,$100-150k,5,Brooklyn, NY,6,No,Booth,Mobile Payment,5,2524,17,Teyana,Door-to-Door,51,Cloudy
2882,South,Samoas,8,48,5/22/2024,1228,18-25,Female,$150-200k,3,Yukon, OK,6,No,Door-to-Door,Cash,3,358,19,Quinn,Online,69,Cloudy
2883,Northeast,Tagalongs,10,60,9/18/2024,1341,26-35,Male,$150-200k,5,Pittston, PA,6,No,Door-to-Door,Cash,2,3088,18,Daisy,Door-to-Door,68,Cloudy
2884,West,Thin Mints,10,60,1/6/2024,1452,26-35,Female,<$50k,2,Paradise, NV,6,Yes,Door-to-Door,Cash,3,396,20,Leah,Door-to-Door,63,Rainy
2885,Southeast,Samoas,10,60,2/21/2024,1472,18-25,Male,$100-150k,2,Mount Holly, NC,6,Yes,Booth,Credit Card,4,13400,8,Penelope,Online,64,Sunny
2886,Southeast,Trefoils,3,18,1/2/2024,1095,26-35,Male,$150-200k,3,Orange Park, FL,6,No,Online,Credit Card,3,31008,8,Maya,Booth,70,Sunny
2887,Northeast,Trefoils,7,42,2/12/2024,1293,46-55,Female,$150-200k,3,Colonie, NY,6,No,Door-to-Door,Cash,4,1014,15,Chloe,Booth,65,Cloudy
2888,South,Lemon-Ups,2,12,3/20/2024,1302,18-25,Male,$150-200k,5,Bartlett, TN,6,Yes,Booth,Mobile Payment,5,10190D,11,Tanya,Booth,62,Sunny
2889,Southeast,Tagalongs,10,60,2/23/2024,1318,36-45,Female,$150-200k,6,Hialeah, FL,6,Yes,Booth,Mobile Payment,2,2564,10,Amelia,Door-to-Door,65,Rainy
2890,Northeast,Lemon-Ups,6,36,9/20/2024,1193,36-45,Male,$50-100k,3,Staten Island, NY,6,No,Online,Cash,4,75312,12,Reagan,Online,57,Sunny
2891,Northeast,Trefoils,7,42,8/31/2024,1220,18-25,Female,$100-150k,4,Bethesda, MD,6,No,Door-to-Door,Mobile Payment,1,2059,14,Roxy,Booth,61,Rainy
2892,Northeast,Thin Mints,3,18,3/9/2024,1495,46-55,Male,$50-100k,2,Dunmore, PA,6,Yes,Booth,Mobile Payment,1,50062,18,Grace,Online,57,Sunny
2893,Southeast,Thin Mints,2,12,6/4/2024,1126,46-55,Female,$100-150k,5,Morrisville, NC,6,Yes,Booth,Cash,5,407,16,Eleanor,Online,70,Sunny
2894,Northeast,Samoas,3,18,10/19/2024,1266,46-55,Male,$100-150k,5,Silver Spring, MD,6,No,Door-to-Door,Cash,5,42185,14,Jasmine,Online,68,Rainy
2895,Southeast,Caramel Chocolate Chip,9,54,7/14/2024,1152,18-25,Female,$100-150k,2,Morrisville, NC,6,No,Door-to-Door,Mobile Payment,4,407,16,Eleanor,Door-to-Door,70,Cloudy
2896,West,Tagalongs,1,6,1/10/2024,1477,18-25,Male,$100-150k,3,Paradise, NV,6,Yes,Booth,Mobile Payment,3,396,20,Leah,Online,61,Sunny
2897,Southeast,Lemonades,2,12,7/4/2024,1207,18-25,Male,<$50k,6,Miami, FL,6,No,Online,Cash,5,2417,10,Ruby,Booth,51,Rainy
2898,Southeast,Lemonades,5,30,5/17/2024,1499,26-35,Male,$150-200k,2,Callahan, FL,6,Yes,Booth,Mobile Payment,1,63013,9,De'ana,Booth,63,Rainy
2899,Northeast,Tagalongs,8,48,4/4/2024,1163,18-25,Male,$100-150k,3,Queens, NY,6,Yes,Online,Cash,2,4032,20,Elena,Online,50,Sunny
2900,Southeast,Thin Mints,8,48,3/23/2024,1184,26-35,Male,<$50k,3,Middleburg, FL,6,No,Booth,Cash,1,31115,9,Lila,Booth,62,Rainy
2901,Southeast,Samoas,8,48,6/28/2024,1362,18-25,Male,$50-100k,4,Yulee, FL,6,No,Booth,Mobile Payment,3,71734,18,Aaliyah,Booth,68,Rainy
2902,Northeast,Lemonades,7,42,5/8/2024,1114,18-25,Female,$150-200k,3,Albany, NY,6,Yes,Online,Credit Card,4,1188,15,Amber,Booth,63,Sunny
2903,South,Adventurefuls,1,6,5/12/2024,1398,26-35,Female,$50-100k,6,Collierville, TN,6,Yes,Booth,Mobile Payment,5,13258,11,Ava,Door-to-Door,56,Rainy
2904,Northeast,Thin Mints,4,24,10/12/2024,1345,36-45,Male,$100-150k,5,Chevy Chase, MD,6,No,Door-to-Door,Mobile Payment,5,34145,14,Samantha,Online,54,Rainy
2905,Southeast,Do-si-dos,7,42,9/24/2024,1361,26-35,Female,$100-150k,4,Miami, FL,6,Yes,Online,Credit Card,4,2417,10,Ruby,Online,54,Sunny
2906,Northeast,Thin Mints,9,54,9/1/2024,1352,18-25,Female,$50-100k,2,Albany, NY,6,No,Door-to-Door,Mobile Payment,2,1188,15,Amber,Online,65,Cloudy
2907,Southeast,Thin Mints,2,12,3/1/2024,1195,26-35,Female,<$50k,3,Middleburg, FL,6,Yes,Booth,Cash,3,31115,14,Lila,Online,63,Cloudy
2908,Midwest,Toffee-tastic,3,18,3/31/2024,1343,36-45,Male,<$50k,3,Hilliard, OH,6,Yes,Door-to-Door,Credit Card,1,5957,9,Ella,Online,52,Cloudy
2909,Northeast,Samoas,9,54,9/5/2024,1364,36-45,Female,$100-150k,3,Hoboken, NJ,6,Yes,Online,Cash,2,12019,17,Layla,Online,65,Sunny
2910,Midwest,Thin Mints,8,48,8/4/2024,1125,46-55,Male,$150-200k,3,Columbus, OH,6,Yes,Online,Credit Card,4,6824,9,Isabella,Booth,65,Cloudy
2911,Northeast,Tagalongs,9,54,7/10/2024,1267,18-25,Male,$100-150k,2,Union City, NJ,6,No,Booth,Credit Card,4,12201,17,Brooklyn,Online,55,Sunny
2912,Southeast,Thin Mints,2,12,1/24/2024,1136,26-35,Male,<$50k,3,Atlanta, GA,6,Yes,Door-to-Door,Mobile Payment,3,24299,19,Stasia,Booth,67,Rainy
2913,South,Samoas,2,12,7/17/2024,1339,46-55,Male,$50-100k,4,Del City, OK,6,No,Door-to-Door,Mobile Payment,2,425,19,Olivia,Booth,56,Rainy
2914,Southeast,Trefoils,10,60,1/14/2024,1070,26-35,Male,$50-100k,3,Jacksonville, FL,6,Yes,Booth,Credit Card,2,72011,20,Stella,Online,66,Rainy
2915,Southeast,Thin Mints,5,30,5/16/2024,1288,36-45,Male,$100-150k,2,Mint Hill, NC,6,Yes,Booth,Credit Card,5,547,10,Luna,Door-to-Door,70,Sunny
2916,Northeast,Do-si-dos,4,24,7/9/2024,1224,18-25,Male,<$50k,6,Wethersfield, CT,6,Yes,Door-to-Door,Cash,3,10288,10,Delilah,Door-to-Door,69,Sunny
2917,Midwest,Samoas,7,42,8/18/2024,1198,18-25,Male,<$50k,4,Columbus, OH,6,Yes,Door-to-Door,Cash,1,6824,9,Isabella,Online,69,Cloudy
2918,South,Do-si-dos,7,42,3/20/2024,1056,46-55,Female,$150-200k,2,Dallas, TX,6,No,Booth,Cash,3,3352,8,Emily,Online,66,Cloudy
2919,Northeast,Trefoils,3,18,1/12/2024,1045,26-35,Female,$100-150k,2,New York, NY,6,Yes,Online,Mobile Payment,4,3990,12,Kennedy,Online,59,Rainy
2920,South,Thin Mints,7,42,4/13/2024,1196,18-25,Male,<$50k,4,Dallas, TX,6,Yes,Door-to-Door,Cash,3,3352,8,Emily,Booth,63,Sunny
2921,Southeast,Tagalongs,2,12,5/15/2024,1413,18-25,Male,$150-200k,5,Callahan, FL,6,No,Booth,Mobile Payment,5,63013,10,De'ana,Booth,56,Sunny
2922,Southeast,Lemon-Ups,4,24,4/14/2024,1499,26-35,Male,$150-200k,2,Callahan, FL,6,Yes,Booth,Mobile Payment,4,63013,9,De'ana,Door-to-Door,63,Cloudy
2923,Northeast,Girl Scout S'mores,3,18,10/16/2024,1176,18-25,Male,$100-150k,5,Colonie, NY,6,Yes,Online,Mobile Payment,1,1014,15,Chloe,Door-to-Door,57,Rainy
2924,West,Thin Mints,5,30,5/9/2024,1009,36-45,Female,$50-100k,2,Inglewood, CA,6,Yes,Booth,Mobile Payment,3,5071,11,Avery,Booth,55,Sunny
2925,Northeast,Thin Mints,3,18,1/3/2024,1357,46-55,Female,<$50k,5,Pittston, PA,6,Yes,Online,Cash,5,3088,18,Daisy,Online,56,Sunny
2926,Northeast,Thin Mints,9,54,10/11/2024,1108,46-55,Female,$50-100k,2,Silver Spring, MD,6,Yes,Booth,Credit Card,4,42185,14,Jasmine,Door-to-Door,66,Rainy
2927,Northeast,Thin Mints,9,54,6/15/2024,1064,18-25,Female,$150-200k,6,Bloomfield, CT,6,Yes,Booth,Mobile Payment,1,10318,10,Bianca,Online,55,Rainy
2928,Southeast,Thin Mints,9,54,4/20/2024,1367,46-55,Male,$100-150k,4,Milton, GA,6,Yes,Booth,Credit Card,1,18529,8,Claire,Online,67,Sunny
2929,Northeast,Lemonades,3,18,9/9/2024,1069,18-25,Male,$100-150k,5,New York, NY,6,Yes,Booth,Cash,4,3990,9,Kennedy,Booth,51,Rainy
2930,West,Lemon-Ups,6,36,5/12/2024,1306,26-35,Male,$100-150k,4,Portland, OR,6,No,Door-to-Door,Mobile Payment,4,10457,8,Eliana,Booth,67,Rainy
2931,Southeast,Samoas,5,30,5/3/2024,1465,26-35,Female,$100-150k,3,Mount Holly, NC,6,No,Door-to-Door,Mobile Payment,4,13400,16,Penelope,Online,56,Sunny
2932,Southeast,Do-si-dos,1,6,1/30/2024,1139,46-55,Male,<$50k,6,Pineville, NC,6,Yes,Booth,Mobile Payment,2,2674,19,Piper,Online,63,Cloudy
2933,Northeast,Thin Mints,5,30,1/25/2024,1345,36-45,Male,$100-150k,5,Chevy Chase, MD,6,Yes,Booth,Credit Card,5,34145,14,Samantha,Booth,70,Rainy
2934,Southeast,Samoas,1,6,7/19/2024,1150,18-25,Female,<$50k,3,Pineville, NC,6,No,Door-to-Door,Credit Card,2,2674,9,Piper,Online,55,Sunny
2935,South,Girl Scout S'mores,1,6,4/25/2024,1161,36-45,Female,$50-100k,3,Irving, TX,6,Yes,Booth,Mobile Payment,3,2278,8,Nora,Online,68,Cloudy
2936,Northeast,Lemon-Ups,2,12,5/20/2024,1154,18-25,Male,<$50k,3,Albany, NY,6,Yes,Door-to-Door,Mobile Payment,3,1188,15,Amber,Booth,67,Rainy
2937,Southeast,Girl Scout S'mores,4,24,1/13/2024,1319,36-45,Male,$100-150k,5,St. Augustine, FL,6,Yes,Door-to-Door,Credit Card,3,53021,9,Autumn,Booth,67,Cloudy
2938,Northeast,Thin Mints,2,12,5/14/2024,1092,46-55,Female,<$50k,2,Secaucus, NJ,6,No,Online,Mobile Payment,1,10289,17,Ivy,Online,62,Sunny
2939,Northeast,Tagalongs,7,42,8/1/2024,1486,36-45,Male,$150-200k,3,Brooklyn, NY,6,No,Online,Credit Card,3,2524,14,Teyana,Door-to-Door,57,Rainy
2940,Southeast,Do-si-dos,4,24,8/7/2024,1131,36-45,Male,$100-150k,2,Doral, FL,6,Yes,Door-to-Door,Credit Card,5,2405,10,Madison,Door-to-Door,51,Cloudy
2941,Northeast,Tagalongs,10,60,3/15/2024,1360,36-45,Male,$150-200k,3,Bronx, NY,6,Yes,Online,Cash,4,1236,19,Sydney,Online,51,Rainy
2942,Southeast,Trefoils,10,60,3/22/2024,1353,46-55,Male,$150-200k,3,Yulee, FL,6,Yes,Booth,Cash,3,71734,16,Aaliyah,Door-to-Door,62,Sunny
2943,Northeast,Thin Mints,6,36,1/31/2024,1004,26-35,Female,$50-100k,2,Washington, DC,6,Yes,Booth,Mobile Payment,4,2612,14,Arabella,Online,70,Cloudy
2944,Southeast,Thin Mints,8,48,5/26/2024,1208,18-25,Female,<$50k,3,Apex, NC,6,Yes,Online,Cash,5,02584,16,Naima,Online,69,Sunny
2945,West,Thin Mints,1,6,2/28/2024,1418,36-45,Female,$100-150k,6,Hillsboro, OR,6,Yes,Door-to-Door,Cash,5,10777,8,Mia,Door-to-Door,62,Sunny
2946,Southeast,Do-si-dos,5,30,1/25/2024,1071,26-35,Male,$150-200k,6,Garner, NC,6,Yes,Booth,Cash,5,324,16,Charlotte,Online,62,Sunny
2947,Southeast,Lemon-Ups,6,36,2/1/2024,1046,36-45,Female,$150-200k,4,Jacksonville, FL,6,Yes,Booth,Cash,3,72011,9,Stella,Booth,65,Rainy
2948,Southeast,Do-si-dos,6,36,9/21/2024,1115,36-45,Male,$150-200k,2,Charleston, SC,6,Yes,Online,Credit Card,5,3618,17,Jayla,Online,58,Sunny
2949,Southeast,Adventurefuls,9,54,8/16/2024,1020,26-35,Female,$50-100k,2,Tucker, GA,6,Yes,Online,Cash,1,15239,19,Isla,Online,54,Cloudy
2950,Northeast,Toast-Yay!,9,54,3/4/2024,1039,46-55,Male,$100-150k,5,New York, NY,6,Yes,Booth,Mobile Payment,4,3990,12,Kennedy,Online,53,Sunny
2951,Northeast,Thin Mints,7,42,6/22/2024,1257,18-25,Female,$100-150k,4,Washington, DC,6,No,Door-to-Door,Cash,2,2612,14,Arabella,Online,63,Rainy
2952,Southeast,Samoas,6,36,2/17/2024,1202,46-55,Male,$100-150k,2,Apex, NC,6,Yes,Booth,Cash,5,02584,16,Naima,Booth,62,Sunny
2953,Northeast,Samoas,6,36,1/9/2024,1033,18-25,Female,$150-200k,3,Clarks Summit, PA,6,No,Door-to-Door,Cash,4,50801,18,Maria,Booth,55,Cloudy
2954,Southeast,Thin Mints,9,54,8/24/2024,1287,36-45,Female,$50-100k,6,St. Augustine, FL,6,No,Door-to-Door,Cash,5,53021,17,Autumn,Booth,54,Sunny
2955,South,Do-si-dos,8,48,1/29/2024,1383,18-25,Female,$100-150k,4,Del City, OK,6,Yes,Online,Credit Card,2,425,19,Olivia,Online,56,Cloudy
2956,Northeast,Samoas,3,18,8/3/2024,1110,18-25,Female,$50-100k,2,Silver Spring, MD,6,Yes,Online,Mobile Payment,2,42185,14,Jasmine,Online,58,Cloudy
2957,South,Samoas,4,24,3/24/2024,1135,18-25,Male,$150-200k,5,Alexandria, VA,6,No,Door-to-Door,Credit Card,5,1330,14,Ayanna,Booth,70,Cloudy
2958,South,Samoas,2,12,4/15/2024,1289,26-35,Female,$100-150k,5,Del City, OK,6,No,Booth,Mobile Payment,2,425,11,Olivia,Door-to-Door,70,Sunny
2959,Southeast,Tagalongs,7,42,6/10/2024,1131,36-45,Male,$100-150k,2,Doral, FL,6,Yes,Booth,Credit Card,5,2405,10,Madison,Door-to-Door,62,Sunny
2960,South,Samoas,9,54,4/13/2024,1445,26-35,Female,$100-150k,2,Collierville, TN,6,Yes,Booth,Credit Card,5,13258,11,Ava,Door-to-Door,54,Rainy
2961,Northeast,Samoas,5,30,3/21/2024,1232,46-55,Male,$100-150k,4,New Britain, CT,6,Yes,Online,Cash,1,66731,10,Brianna,Online,67,Cloudy
2962,Southeast,Thin Mints,9,54,7/11/2024,1126,46-55,Female,$100-150k,5,Morrisville, NC,6,Yes,Online,Credit Card,5,407,16,Eleanor,Booth,70,Sunny
2963,Southeast,Samoas,5,30,6/29/2024,1090,46-55,Male,$100-150k,3,Charlotte, NC,6,No,Door-to-Door,Cash,4,41,11,Alexis,Online,62,Cloudy
2964,Southeast,Samoas,3,18,3/12/2024,1336,18-25,Female,$100-150k,2,St. Augustine, FL,6,Yes,Door-to-Door,Credit Card,1,53021,12,Autumn,Booth,62,Rainy
2965,Southeast,Tagalongs,2,12,7/13/2024,1415,18-25,Female,$100-150k,3,Callahan, FL,6,Yes,Door-to-Door,Mobile Payment,1,63013,9,De'ana,Online,58,Cloudy
2966,South,Tagalongs,1,6,1/4/2024,1384,36-45,Female,<$50k,3,Falls Church, VA,6,Yes,Door-to-Door,Mobile Payment,5,4211,14,Lily,Online,66,Cloudy
2967,West,Thin Mints,4,24,9/14/2024,1000,26-35,Female,$50-100k,4,Hillsboro, OR,6,Yes,Online,Cash,5,10777,8,Mia,Booth,64,Rainy
2968,Northeast,Girl Scout S'mores,2,12,4/6/2024,1308,46-55,Female,$150-200k,3,Washington, DC,6,No,Booth,Cash,2,2612,14,Arabella,Online,51,Sunny
2969,Northeast,Caramel Chocolate Chip,9,54,9/23/2024,1293,46-55,Female,$150-200k,3,Colonie, NY,6,No,Door-to-Door,Mobile Payment,3,1014,15,Chloe,Door-to-Door,57,Sunny
