Sale_ID,Region,Cookie_Variety,Total_Boxes_Purchased,Sales_Amount,Sale_Date,Customer_ID,Age_Group,Gender,Household_Income,Family_Size,Customer_City,Customer_State,Price_Per_Box,Loyalty_Program_Participation,Preferred_Sales_Channel,Preferred_Payment_Method,Satisfaction_Rating,Troop_ID,Troop_Size,Troop_Leader_Name,Channel_Type
3067,Northeast,Samoas,4,24,9/23/2024,1073,18-25,Female,$50-100k,4,New York, NY,6,No,Booth,Credit Card,3,3990,17,Kennedy,Door-to-Door
3068,Midwest,Samoas,1,6,3/4/2024,1328,46-55,Male,$50-100k,6,Powell, OH,6,No,Online,Credit Card,2,5169,9,Sadie,Door-to-Door
3069,Northeast,Thin Mints,7,42,1/14/2024,1060,36-45,Male,$50-100k,5,Union City, NJ,6,Yes,Booth,Cash,3,12201,17,Brooklyn,Booth
3070,West,Samoas,9,54,9/4/2024,1192,26-35,Female,<$50k,4,Las Vegas, NV,6,Yes,Online,Cash,4,676,20,Victoria,Door-to-Door
3071,West,Thin Mints,7,42,7/22/2024,1147,18-25,Male,$100-150k,5,Portland, OR,6,Yes,Booth,Mobile Payment,4,10457,8,Eliana,Online
3072,West,Lemonades,1,6,5/9/2024,1175,36-45,Male,$150-200k,2,Hillsboro, OR,6,No,Door-to-Door,Credit Card,1,10777,8,Mia,Online
3073,Midwest,Trefoils,5,30,4/14/2024,1295,18-25,Male,$150-200k,6,Dublin, OH,6,Yes,Booth,Credit Card,1,6086,9,Sophia,Door-to-Door
3074,Northeast,Do-si-dos,2,12,1/29/2024,1108,46-55,Female,$50-100k,2,Silver Spring, MD,6,No,Booth,Cash,1,42185,14,Jasmine,Booth
3075,Northeast,Samoas,5,30,2/14/2024,1296,46-55,Male,$150-200k,3,Bethesda, MD,6,No,Booth,Mobile Payment,1,2059,14,Roxy,Booth
3076,West,Lemonades,7,42,4/6/2024,1294,36-45,Female,<$50k,6,Phoenix, AZ,6,No,Online,Credit Card,4,3227,13,Mila,Booth
3077,Northeast,Samoas,4,24,6/8/2024,1486,36-45,Male,$150-200k,3,Brooklyn, NY,6,Yes,Booth,Credit Card,4,2524,14,Teyana,Booth
3078,Southeast,Girl Scout S'mores,3,18,2/27/2024,1038,46-55,Male,$100-150k,3,Coconut Grove, FL,6,No,Booth,Cash,4,2413,10,Itali,Online
3079,Southeast,Tagalongs,1,6,8/14/2024,1326,26-35,Male,<$50k,6,Alpharetta, GA,6,No,Online,Cash,3,20626,8,Nia,Door-to-Door
3080,Northeast,Tagalongs,4,24,6/9/2024,1108,46-55,Female,$50-100k,2,Silver Spring, MD,6,Yes,Online,Cash,1,42185,14,Jasmine,Booth
3081,Southeast,Thin Mints,5,30,10/9/2024,1465,26-35,Female,$100-150k,3,Mount Holly, NC,6,No,Online,Cash,2,13400,16,Penelope,Door-to-Door
3082,Northeast,Thin Mints,3,18,10/15/2024,1309,18-25,Male,$50-100k,5,Jersey City, NJ,6,Yes,Booth,Cash,5,12316,17,Lucy,Door-to-Door
3083,Midwest,Girl Scout S'mores,1,6,8/19/2024,1026,18-25,Male,$150-200k,3,Columbus, OH,6,No,Booth,Credit Card,1,6824,9,Isabella,Door-to-Door
3084,South,Thin Mints,3,18,1/16/2024,1463,46-55,Female,$150-200k,6,Falls Church, VA,6,No,Online,Cash,4,4211,14,Lily,Booth
3085,Southeast,Thin Mints,7,42,2/11/2024,1456,36-45,Female,$150-200k,3,Raleigh, NC,6,Yes,Online,Credit Card,5,1048,16,Josephine,Online
3086,West,Thin Mints,1,6,3/29/2024,1370,18-25,Female,$50-100k,3,Henderson, NV,6,Yes,Booth,Credit Card,5,79,20,Abigail,Door-to-Door
3087,Southeast,Thin Mints,1,6,6/27/2024,1316,18-25,Female,$50-100k,2,Mint Hill, NC,6,No,Booth,Mobile Payment,2,547,8,Luna,Door-to-Door
3088,Southeast,Thin Mints,5,30,6/3/2024,1123,26-35,Female,$100-150k,2,Charlotte, NC,6,Yes,Door-to-Door,Mobile Payment,5,41,20,Alexis,Door-to-Door
3089,Southeast,Thin Mints,4,24,8/11/2024,1245,18-25,Male,$100-150k,4,Miami, FL,6,No,Online,Credit Card,2,2417,10,Ruby,Online
3090,South,Tagalongs,9,54,3/10/2024,1180,36-45,Female,$150-200k,2,Yukon, OK,6,Yes,Online,Cash,2,358,11,Quinn,Door-to-Door
3091,West,Samoas,2,12,9/11/2024,1377,26-35,Female,$100-150k,6,Milwaukie, OR,6,No,Booth,Cash,1,11886,8,Alice,Door-to-Door
3092,Southeast,Toffee-tastic,5,30,6/5/2024,1462,26-35,Female,$50-100k,5,Callahan, FL,6,No,Online,Credit Card,1,63013,16,De'ana,Booth
3093,Northeast,Tagalongs,4,24,3/4/2024,1101,46-55,Female,$150-200k,5,Wilkes-Barre, PA,6,Yes,Booth,Cash,2,30130,18,Emilia,Booth
3094,Southeast,Tagalongs,7,42,4/26/2024,1131,36-45,Male,$100-150k,2,Doral, FL,6,No,Online,Cash,1,2405,10,Madison,Booth
3095,Midwest,Thin Mints,8,48,8/8/2024,1328,46-55,Male,$50-100k,6,Powell, OH,6,Yes,Online,Credit Card,1,5169,9,Sadie,Door-to-Door
3096,Northeast,Thin Mints,10,60,4/4/2024,1451,18-25,Female,$100-150k,5,Brooklyn, NY,6,No,Online,Cash,1,2524,17,Teyana,Online
3097,West,Do-si-dos,4,24,8/19/2024,1172,18-25,Female,$100-150k,2,Las Vegas, NV,6,Yes,Online,Mobile Payment,1,676,20,Victoria,Door-to-Door
3098,South,Thin Mints,4,24,4/29/2024,1251,36-45,Male,$100-150k,3,Collierville, TN,6,No,Online,Mobile Payment,5,13258,11,Ava,Online
3099,Southeast,Do-si-dos,6,36,1/19/2024,1139,46-55,Male,<$50k,6,Pineville, NC,6,No,Door-to-Door,Cash,5,2674,19,Piper,Booth
3100,Northeast,Tagalongs,2,12,5/3/2024,1434,18-25,Male,$100-150k,2,Brooklyn, NY,6,Yes,Door-to-Door,Cash,2,2524,17,Teyana,Booth
3101,Southeast,Thin Mints,2,12,8/30/2024,1433,36-45,Male,$50-100k,4,Mount Holly, NC,6,No,Door-to-Door,Credit Card,1,13400,8,Penelope,Booth
3102,Northeast,Do-si-dos,6,36,7/13/2024,1303,26-35,Female,$50-100k,6,Washington, DC,6,No,Booth,Mobile Payment,5,2612,14,Arabella,Online
3103,Northeast,Thin Mints,2,12,6/4/2024,1371,18-25,Female,$100-150k,6,Wilkes-Barre, PA,6,No,Booth,Cash,3,30130,18,Emilia,Booth
3104,Southeast,Thin Mints,5,30,1/20/2024,1212,36-45,Female,$150-200k,6,Middleburg, FL,6,No,Booth,Cash,2,31115,12,Lila,Online
3105,Southeast,Thin Mints,3,18,10/18/2024,1075,46-55,Male,<$50k,5,Morrisville, NC,6,Yes,Door-to-Door,Credit Card,4,407,16,Eleanor,Booth
3106,South,Do-si-dos,8,48,8/14/2024,1203,46-55,Male,$100-150k,2,Memphis, TN,6,No,Door-to-Door,Cash,2,10543,11,Violet,Door-to-Door
3107,Southeast,Do-si-dos,2,12,1/19/2024,1312,18-25,Female,$100-150k,4,Mint Hill, NC,6,Yes,Booth,Mobile Payment,4,547,12,Luna,Booth
3108,Northeast,Thin Mints,7,42,6/7/2024,1159,26-35,Female,<$50k,4,Scranton, PA,6,No,Online,Cash,1,52145,18,Willow,Door-to-Door
3109,South,Tagalongs,6,36,6/3/2024,1330,46-55,Female,$150-200k,3,Bartlett, TN,6,Yes,Booth,Cash,2,10190D,11,Tanya,Booth
3110,Southeast,Do-si-dos,10,60,8/14/2024,1046,36-45,Female,$150-200k,4,Jacksonville, FL,6,Yes,Door-to-Door,Credit Card,4,72011,9,Stella,Booth
3111,South,Trefoils,5,30,3/19/2024,1161,36-45,Female,$50-100k,3,Irving, TX,6,No,Door-to-Door,Mobile Payment,4,2278,8,Nora,Door-to-Door
3112,Northeast,Toffee-tastic,8,48,4/14/2024,1213,36-45,Male,<$50k,6,Wethersfield, CT,6,Yes,Online,Credit Card,3,10288,14,Delilah,Online
3113,South,Caramel Chocolate Chip,2,12,4/11/2024,1135,18-25,Male,$150-200k,5,Alexandria, VA,6,No,Online,Credit Card,3,1330,14,Ayanna,Online
3114,Southeast,Caramel Chocolate Chip,1,6,7/29/2024,1187,36-45,Male,<$50k,3,Pineville, NC,6,Yes,Booth,Cash,4,2674,10,Piper,Online
3115,Northeast,Samoas,1,6,3/28/2024,1169,36-45,Male,$100-150k,4,Staten Island, NY,6,No,Booth,Credit Card,2,75312,15,Reagan,Booth
3116,Northeast,Tagalongs,7,42,1/12/2024,1034,18-25,Male,$50-100k,3,Hartford, CT,6,No,Online,Credit Card,5,10057,18,Aria,Booth
3117,Southeast,Trefoils,2,12,7/17/2024,1038,46-55,Male,$100-150k,3,Coconut Grove, FL,6,Yes,Online,Credit Card,4,2413,10,Itali,Door-to-Door
3118,Southeast,Thin Mints,10,60,9/27/2024,1207,18-25,Male,<$50k,6,Miami, FL,6,No,Door-to-Door,Mobile Payment,5,2417,10,Ruby,Booth
3119,Northeast,Trefoils,6,36,1/31/2024,1345,36-45,Male,$100-150k,5,Chevy Chase, MD,6,No,Door-to-Door,Mobile Payment,5,34145,14,Samantha,Booth
3120,Northeast,Adventurefuls,2,12,9/30/2024,1030,36-45,Female,$100-150k,2,New York, NY,6,Yes,Door-to-Door,Mobile Payment,1,3990,8,Kennedy,Booth
3121,Northeast,Lemonades,6,36,5/17/2024,1366,18-25,Male,$100-150k,3,Bronx, NY,6,No,Door-to-Door,Cash,2,1236,15,Sydney,Door-to-Door
3122,Midwest,Trefoils,5,30,9/21/2024,1459,46-55,Male,$150-200k,4,Dublin, OH,6,Yes,Online,Cash,4,6086,9,Sophia,Booth
3123,Southeast,Trefoils,6,36,5/4/2024,1285,46-55,Male,$100-150k,2,Alpharetta, GA,6,Yes,Door-to-Door,Credit Card,1,20626,8,Nia,Door-to-Door
3124,Southeast,Do-si-dos,5,30,3/18/2024,1210,18-25,Male,$100-150k,2,Middleburg, FL,6,No,Door-to-Door,Mobile Payment,1,31115,15,Lila,Door-to-Door
3125,Northeast,Lemonades,5,30,7/16/2024,1114,18-25,Female,$150-200k,3,Albany, NY,6,No,Door-to-Door,Mobile Payment,2,1188,15,Amber,Online
3126,Southeast,Adventurefuls,10,60,7/4/2024,1086,26-35,Male,$100-150k,4,Charlotte, NC,6,No,Door-to-Door,Mobile Payment,5,41,20,Alexis,Booth
3127,Northeast,Thin Mints,8,48,4/26/2024,1073,18-25,Female,$50-100k,4,New York, NY,6,Yes,Booth,Cash,3,3990,17,Kennedy,Online
3128,Northeast,Girl Scout S'mores,10,60,1/29/2024,1360,36-45,Male,$150-200k,3,Bronx, NY,6,Yes,Door-to-Door,Mobile Payment,4,1236,19,Sydney,Online
3129,Southeast,Do-si-dos,3,18,7/10/2024,1126,46-55,Female,$100-150k,5,Morrisville, NC,6,Yes,Door-to-Door,Credit Card,2,407,16,Eleanor,Door-to-Door
3130,Southeast,Trefoils,7,42,5/23/2024,1071,26-35,Male,$150-200k,6,Garner, NC,6,Yes,Booth,Mobile Payment,5,324,16,Charlotte,Online
3131,Southeast,Do-si-dos,9,54,8/18/2024,1214,36-45,Female,$100-150k,2,East Point, GA,6,Yes,Door-to-Door,Cash,4,30344,19,Zoe,Door-to-Door
3132,Northeast,Thin Mints,4,24,6/11/2024,1374,46-55,Female,$50-100k,6,Bronx, NY,6,Yes,Door-to-Door,Mobile Payment,1,1236,8,Sydney,Booth
3133,Northeast,Lemonades,4,24,7/20/2024,1321,36-45,Male,$100-150k,4,Staten Island, NY,6,Yes,Booth,Mobile Payment,5,75312,19,Reagan,Online
3134,Northeast,Trefoils,9,54,5/30/2024,1296,46-55,Male,$150-200k,3,Bethesda, MD,6,No,Online,Mobile Payment,1,2059,14,Roxy,Online
3135,Northeast,Toffee-tastic,5,30,1/22/2024,1299,46-55,Female,$50-100k,2,Washington, DC,6,Yes,Door-to-Door,Credit Card,3,2612,14,Arabella,Online
3136,South,Thin Mints,2,12,9/19/2024,1228,18-25,Female,$150-200k,3,Yukon, OK,6,Yes,Booth,Mobile Payment,4,358,19,Quinn,Booth
3137,Northeast,Trefoils,9,54,2/26/2024,1081,18-25,Female,<$50k,2,Scranton, PA,6,Yes,Door-to-Door,Mobile Payment,1,52145,18,Willow,Booth
3138,South,Trefoils,5,30,4/18/2024,1323,18-25,Male,<$50k,5,Alexandria, VA,6,Yes,Door-to-Door,Credit Card,1,1330,14,Ayanna,Online
3139,Southeast,Tagalongs,5,30,7/12/2024,1131,36-45,Male,$100-150k,2,Doral, FL,6,No,Online,Cash,5,2405,10,Madison,Online
3140,Northeast,Lemon-Ups,2,12,1/11/2024,1101,46-55,Female,$150-200k,5,Wilkes-Barre, PA,6,Yes,Door-to-Door,Cash,5,30130,18,Emilia,Door-to-Door
3141,Southeast,Lemon-Ups,7,42,1/14/2024,1210,18-25,Male,$100-150k,2,Middleburg, FL,6,No,Online,Cash,1,31115,15,Lila,Online
3142,Southeast,Trefoils,8,48,8/1/2024,1382,18-25,Male,$150-200k,6,Marietta, GA,6,No,Online,Mobile Payment,2,17534,19,Aurora,Door-to-Door
3143,Southeast,Samoas,1,6,8/18/2024,1202,46-55,Male,$100-150k,2,Apex, NC,6,Yes,Door-to-Door,Cash,4,02584,16,Naima,Door-to-Door
3144,Northeast,Caramel Chocolate Chip,4,24,8/9/2024,1081,18-25,Female,<$50k,2,Scranton, PA,6,Yes,Online,Credit Card,2,52145,18,Willow,Door-to-Door
3145,West,Lemon-Ups,4,24,9/19/2024,1167,26-35,Male,$100-150k,3,Portland, OR,6,Yes,Booth,Mobile Payment,1,10457,8,Eliana,Online
3146,Southeast,Lemon-Ups,9,54,3/4/2024,1214,36-45,Female,$100-150k,2,East Point, GA,6,No,Door-to-Door,Credit Card,3,30344,19,Zoe,Booth
3147,Northeast,Thin Mints,7,42,3/13/2024,1385,18-25,Male,<$50k,6,New Britain, CT,6,Yes,Booth,Credit Card,5,66731,14,Brianna,Door-to-Door
3148,Midwest,Samoas,2,12,10/4/2024,1328,46-55,Male,$50-100k,6,Powell, OH,6,Yes,Online,Cash,3,5169,9,Sadie,Booth
3149,Southeast,Trefoils,8,48,6/8/2024,1367,46-55,Male,$100-150k,4,Milton, GA,6,Yes,Door-to-Door,Credit Card,3,18529,8,Claire,Door-to-Door
3150,South,Caramel Chocolate Chip,9,54,8/17/2024,1121,26-35,Female,$50-100k,2,Moore, OK,6,Yes,Booth,Cash,2,3637,12,Audrey,Door-to-Door
3151,Southeast,Toffee-tastic,6,36,2/17/2024,1382,18-25,Male,$150-200k,6,Marietta, GA,6,No,Door-to-Door,Credit Card,5,17534,19,Aurora,Online
3152,Southeast,Lemonades,4,24,7/28/2024,1207,18-25,Male,<$50k,6,Miami, FL,6,Yes,Booth,Credit Card,1,2417,10,Ruby,Online
3153,Southeast,Tagalongs,10,60,5/19/2024,1126,46-55,Female,$100-150k,5,Morrisville, NC,6,No,Booth,Mobile Payment,4,407,16,Eleanor,Online
3154,South,Samoas,6,36,4/12/2024,1036,46-55,Male,<$50k,3,Irving, TX,6,Yes,Online,Credit Card,1,2278,8,Nora,Booth
3155,Northeast,Do-si-dos,4,24,10/22/2024,1088,18-25,Male,$100-150k,3,Bloomfield, CT,6,No,Online,Cash,1,10318,16,Bianca,Booth
3156,West,Do-si-dos,1,6,10/10/2024,1197,36-45,Male,$150-200k,6,Henderson, NV,6,Yes,Door-to-Door,Mobile Payment,1,79,20,Abigail,Booth
3157,Northeast,Samoas,7,42,2/24/2024,1428,46-55,Female,$100-150k,4,Brooklyn, NY,6,No,Door-to-Door,Credit Card,3,2524,11,Teyana,Door-to-Door
3158,South,Thin Mints,9,54,1/25/2024,1281,18-25,Female,<$50k,4,Del City, OK,6,No,Booth,Mobile Payment,4,425,11,Olivia,Door-to-Door
3159,Northeast,Samoas,9,54,1/31/2024,1407,46-55,Male,$150-200k,4,Bayonne, NJ,6,Yes,Online,Credit Card,3,12052,17,Annie,Booth
3160,Southeast,Tagalongs,1,6,8/23/2024,1280,46-55,Male,$50-100k,2,Mount Pleasant, SC,6,Yes,Booth,Credit Card,2,3033,17,Addison,Online
3161,Southeast,Samoas,1,6,7/2/2024,1116,46-55,Female,$150-200k,5,Charlotte, NC,6,Yes,Online,Mobile Payment,3,41,12,Alexis,Online
3162,Southeast,Samoas,5,30,9/4/2024,1288,36-45,Male,$100-150k,2,Mint Hill, NC,6,No,Online,Cash,2,547,10,Luna,Online
3163,West,Thin Mints,9,54,3/23/2024,1231,18-25,Female,$50-100k,6,Paradise, NV,6,Yes,Online,Cash,5,396,20,Leah,Door-to-Door
3164,Northeast,Thin Mints,3,18,7/7/2024,1272,26-35,Female,$100-150k,5,Silver Spring, MD,6,No,Online,Mobile Payment,3,42185,14,Jasmine,Booth
3165,Northeast,Samoas,6,36,7/31/2024,1118,46-55,Female,$50-100k,2,Secaucus, NJ,6,Yes,Door-to-Door,Credit Card,5,10289,17,Ivy,Door-to-Door
3166,Southeast,Thin Mints,1,6,2/18/2024,1155,26-35,Female,$150-200k,3,Milton, GA,6,Yes,Door-to-Door,Cash,3,18529,8,Claire,Booth
3167,Northeast,Lemonades,2,12,7/30/2024,1218,26-35,Female,<$50k,4,Union City, NJ,6,No,Door-to-Door,Credit Card,1,12201,17,Brooklyn,Booth
3168,Southeast,Thin Mints,10,60,2/15/2024,1433,36-45,Male,$50-100k,4,Mount Holly, NC,6,Yes,Online,Credit Card,3,13400,8,Penelope,Booth
3169,Southeast,Thin Mints,5,30,1/1/2024,1456,36-45,Female,$150-200k,3,Raleigh, NC,6,No,Booth,Mobile Payment,2,1048,16,Josephine,Booth
3170,West,Tagalongs,1,6,4/11/2024,1294,36-45,Female,<$50k,6,Phoenix, AZ,6,No,Door-to-Door,Cash,4,3227,13,Mila,Booth
3171,Southeast,Caramel Chocolate Chip,3,18,9/17/2024,1119,36-45,Male,$150-200k,4,Orange Park, FL,6,No,Booth,Mobile Payment,2,31008,10,Maya,Door-to-Door
3172,Southeast,Tagalongs,3,18,5/18/2024,1141,46-55,Male,$50-100k,2,Orange Park, FL,6,Yes,Booth,Mobile Payment,4,31008,9,Maya,Booth
3173,Southeast,Tagalongs,9,54,2/27/2024,1079,26-35,Female,<$50k,2,Garner, NC,6,Yes,Online,Cash,3,324,16,Charlotte,Booth
3174,Northeast,Do-si-dos,1,6,6/28/2024,1275,18-25,Female,$100-150k,3,Dunmore, PA,6,Yes,Online,Credit Card,4,50062,18,Grace,Door-to-Door
3175,Northeast,Samoas,4,24,1/4/2024,1064,18-25,Female,$150-200k,6,Bloomfield, CT,6,Yes,Booth,Mobile Payment,4,10318,10,Bianca,Booth
3176,West,Thin Mints,3,18,8/31/2024,1458,36-45,Male,$50-100k,4,Henderson, NV,6,No,Door-to-Door,Credit Card,3,79,20,Abigail,Door-to-Door
3177,West,Lemonades,3,18,8/19/2024,1160,18-25,Male,$100-150k,3,Los Angeles, CA,6,Yes,Booth,Credit Card,5,7835,11,Hazel,Online
3178,South,Trefoils,1,6,5/10/2024,1391,18-25,Male,$100-150k,5,Choctaw, OK,6,No,Booth,Cash,4,371,10,Mecca,Booth
3179,Northeast,Adventurefuls,4,24,4/24/2024,1097,36-45,Female,$150-200k,5,Secaucus, NJ,6,No,Door-to-Door,Credit Card,4,10289,17,Ivy,Online
3180,Northeast,Do-si-dos,4,24,3/3/2024,1034,18-25,Male,$50-100k,3,Hartford, CT,6,Yes,Online,Cash,5,10057,18,Aria,Booth
3181,Northeast,Lemonades,4,24,5/12/2024,1104,18-25,Female,$50-100k,6,Wilkes-Barre, PA,6,Yes,Door-to-Door,Credit Card,4,30130,18,Emilia,Booth
3182,Northeast,Do-si-dos,2,12,8/13/2024,1244,46-55,Female,<$50k,4,Colonie, NY,6,No,Booth,Cash,3,1014,15,Chloe,Booth
3183,Southeast,Samoas,10,60,7/10/2024,1290,18-25,Male,$100-150k,3,Mint Hill, NC,6,Yes,Online,Credit Card,2,547,11,Luna,Booth
3184,South,Samoas,10,60,2/3/2024,1264,46-55,Male,$50-100k,6,Arlington, VA,6,Yes,Booth,Mobile Payment,4,60031,14,Essence,Door-to-Door
3185,Southeast,Thin Mints,9,54,4/19/2024,1237,36-45,Male,$50-100k,2,Middleburg, FL,6,Yes,Online,Mobile Payment,5,31115,18,Lila,Online
3186,Southeast,Toffee-tastic,3,18,1/25/2024,1178,36-45,Female,$100-150k,4,Tucker, GA,6,Yes,Door-to-Door,Mobile Payment,2,15239,19,Isla,Online
3187,Northeast,Thin Mints,2,12,6/19/2024,1341,26-35,Male,$150-200k,5,Pittston, PA,6,No,Booth,Cash,1,3088,18,Daisy,Door-to-Door
3188,Northeast,Adventurefuls,10,60,7/19/2024,1062,46-55,Male,$100-150k,5,Bethesda, MD,6,Yes,Booth,Mobile Payment,2,2059,14,Roxy,Booth
3189,Southeast,Do-si-dos,5,30,1/24/2024,1119,36-45,Male,$150-200k,4,Orange Park, FL,6,No,Door-to-Door,Credit Card,4,31008,10,Maya,Booth
3190,Northeast,Thin Mints,10,60,5/7/2024,1037,46-55,Female,$50-100k,2,Bayonne, NJ,6,Yes,Online,Cash,4,12052,17,Annie,Door-to-Door
3191,Southeast,Do-si-dos,9,54,10/5/2024,1268,46-55,Female,$150-200k,3,Matthews, NC,6,No,Online,Mobile Payment,1,664,15,Scarlett,Online
3192,Northeast,Girl Scout S'mores,3,18,7/7/2024,1189,18-25,Female,$100-150k,2,Pittston, PA,6,No,Online,Mobile Payment,5,3088,18,Daisy,Booth
3193,Northeast,Thin Mints,4,24,10/10/2024,1110,18-25,Female,$50-100k,2,Silver Spring, MD,6,Yes,Online,Credit Card,1,42185,14,Jasmine,Online
3194,South,Thin Mints,1,6,5/14/2024,1180,36-45,Female,$150-200k,2,Yukon, OK,6,No,Door-to-Door,Credit Card,5,358,11,Quinn,Door-to-Door
3195,West,Lemon-Ups,5,30,4/20/2024,1181,26-35,Male,$100-150k,6,Beaverton, OR,6,Yes,Online,Cash,5,81503,8,Kamora,Door-to-Door
3196,Southeast,Tagalongs,9,54,5/23/2024,1316,18-25,Female,$50-100k,2,Mint Hill, NC,6,No,Booth,Mobile Payment,2,547,8,Luna,Online
3197,Northeast,Thin Mints,4,24,3/17/2024,1062,46-55,Male,$100-150k,5,Bethesda, MD,6,Yes,Door-to-Door,Mobile Payment,4,2059,14,Roxy,Online
3198,West,Trefoils,5,30,2/10/2024,1065,36-45,Male,$150-200k,2,Phoenix, AZ,6,Yes,Door-to-Door,Mobile Payment,2,3227,13,Mila,Online
3199,South,Thin Mints,8,48,7/29/2024,1113,26-35,Female,<$50k,2,Moore, OK,6,No,Booth,Credit Card,2,3637,13,Audrey,Online
3200,Southeast,Thin Mints,7,42,5/27/2024,1085,26-35,Male,$100-150k,4,Charlotte, NC,6,No,Online,Mobile Payment,4,41,13,Alexis,Online
3201,Northeast,Tagalongs,9,54,8/6/2024,1366,18-25,Male,$100-150k,3,Bronx, NY,6,No,Online,Mobile Payment,3,1236,15,Sydney,Booth
3202,Southeast,Tagalongs,5,30,5/4/2024,1207,18-25,Male,<$50k,6,Miami, FL,6,Yes,Door-to-Door,Mobile Payment,4,2417,10,Ruby,Door-to-Door
3203,West,Girl Scout S'mores,4,24,10/23/2024,1145,46-55,Female,<$50k,4,Las Vegas, NV,6,Yes,Online,Mobile Payment,2,676,20,Victoria,Door-to-Door
3204,Northeast,Do-si-dos,8,48,1/26/2024,1238,18-25,Female,$50-100k,3,Bethesda, MD,6,No,Door-to-Door,Mobile Payment,1,2059,14,Roxy,Online
3205,South,Thin Mints,9,54,4/13/2024,1300,18-25,Female,$50-100k,6,Del City, OK,6,No,Door-to-Door,Cash,3,425,9,Olivia,Booth
3206,Northeast,Tagalongs,3,18,2/6/2024,1475,26-35,Male,$150-200k,3,New Britain, CT,6,No,Booth,Credit Card,4,66731,12,Brianna,Door-to-Door
3207,Southeast,Caramel Chocolate Chip,9,54,8/29/2024,1148,36-45,Female,$100-150k,3,Cary, NC,6,No,Door-to-Door,Mobile Payment,1,00031,16,Shatasia,Booth
3208,Northeast,Trefoils,6,36,6/23/2024,1371,18-25,Female,$100-150k,6,Wilkes-Barre, PA,6,Yes,Online,Cash,5,30130,18,Emilia,Door-to-Door
3209,Northeast,Trefoils,10,60,8/23/2024,1321,36-45,Male,$100-150k,4,Staten Island, NY,6,No,Booth,Mobile Payment,1,75312,19,Reagan,Booth
3210,West,Thin Mints,5,30,6/29/2024,1370,18-25,Female,$50-100k,3,Henderson, NV,6,Yes,Booth,Mobile Payment,3,79,20,Abigail,Online
3211,Southeast,Tagalongs,8,48,8/1/2024,1286,18-25,Male,$100-150k,4,Milton, GA,6,Yes,Booth,Cash,3,18529,8,Claire,Booth
3212,Southeast,Tagalongs,3,18,3/20/2024,1496,46-55,Female,<$50k,3,Mount Holly, NC,6,No,Online,Mobile Payment,4,13400,8,Penelope,Booth
3213,Southeast,Do-si-dos,7,42,2/4/2024,1250,26-35,Female,$100-150k,3,Middleburg, FL,6,No,Door-to-Door,Credit Card,2,31115,8,Lila,Booth
3214,South,Do-si-dos,8,48,8/14/2024,1185,46-55,Female,$50-100k,5,Yukon, OK,6,No,Online,Mobile Payment,2,358,13,Quinn,Door-to-Door
3215,Southeast,Tagalongs,3,18,3/11/2024,1249,36-45,Male,$50-100k,5,Coconut Grove, FL,6,Yes,Door-to-Door,Credit Card,5,2413,10,Itali,Online
3216,Northeast,Thin Mints,9,54,10/20/2024,1092,46-55,Female,<$50k,2,Secaucus, NJ,6,Yes,Online,Cash,2,10289,17,Ivy,Online
3217,South,Samoas,9,54,10/2/2024,1483,26-35,Female,$150-200k,2,Choctaw, OK,6,Yes,Booth,Credit Card,5,371,9,Mecca,Booth
3218,West,Samoas,3,18,8/15/2024,1372,26-35,Female,$50-100k,2,Paradise, NV,6,Yes,Door-to-Door,Mobile Payment,3,396,20,Leah,Booth
3219,Southeast,Thin Mints,10,60,10/16/2024,1379,18-25,Female,$150-200k,6,Huntersville, NC,6,Yes,Booth,Cash,2,3491,8,Gabriella,Door-to-Door
3220,Southeast,Tagalongs,1,6,3/22/2024,1286,18-25,Male,$100-150k,4,Milton, GA,6,Yes,Booth,Mobile Payment,3,18529,8,Claire,Door-to-Door
3221,Northeast,Lemonades,8,48,5/11/2024,1226,36-45,Female,<$50k,5,Jersey City, NJ,6,No,Door-to-Door,Cash,5,12316,17,Lucy,Online
3222,Northeast,Tagalongs,6,36,3/10/2024,1064,18-25,Female,$150-200k,6,Bloomfield, CT,6,Yes,Door-to-Door,Mobile Payment,1,10318,10,Bianca,Door-to-Door
3223,West,Thin Mints,8,48,2/17/2024,1175,36-45,Male,$150-200k,2,Hillsboro, OR,6,Yes,Booth,Credit Card,4,10777,8,Mia,Online
3224,Southeast,Thin Mints,7,42,7/1/2024,1443,36-45,Female,<$50k,6,Coconut Grove, FL,6,Yes,Door-to-Door,Mobile Payment,1,2413,10,Itali,Door-to-Door
3225,West,Do-si-dos,8,48,4/19/2024,1147,18-25,Male,$100-150k,5,Portland, OR,6,Yes,Door-to-Door,Mobile Payment,2,10457,8,Eliana,Online
3226,Northeast,Thin Mints,10,60,9/20/2024,1039,46-55,Male,$100-150k,5,New York, NY,6,No,Booth,Credit Card,5,3990,12,Kennedy,Door-to-Door
3227,Southeast,Samoas,7,42,5/3/2024,1367,46-55,Male,$100-150k,4,Milton, GA,6,No,Online,Mobile Payment,2,18529,8,Claire,Door-to-Door
3228,Southeast,Lemonades,6,36,2/20/2024,1123,26-35,Female,$100-150k,2,Charlotte, NC,6,Yes,Online,Credit Card,4,41,20,Alexis,Booth
